Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
7670,263614460,GU131915,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3830_2007_complete_genome,Complete_Genome,DENV_3,NA,10523,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7671,263614442,GU131914,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3828_2007_complete_genome,Complete_Genome,DENV_3,NA,10619,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7672,263614429,GU131913,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3827_2007_complete_genome,Complete_Genome,DENV_3,NA,10648,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7673,263614415,GU131912,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3826_2007_complete_genome,Complete_Genome,DENV_3,NA,10522,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7674,263614396,GU131911,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3825_2006_complete_genome,Complete_Genome,DENV_3,NA,10524,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7675,263614376,GU131910,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3824_2006_complete_genome,Complete_Genome,DENV_3,NA,10623,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7676,263614356,GU131909,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3822_2006_complete_genome,Complete_Genome,DENV_3,NA,10509,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7677,263614343,GU131908,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3820_2006_complete_genome,Complete_Genome,DENV_3,NA,10511,Cambodia,KCH,2006,NA,Cambodia_KCH_serum_2006_cohort_population_DENFRAME
7678,263614329,GU131907,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3815_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7679,263614310,GU131906,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3809_2003_complete_genome,Complete_Genome,DENV_3,NA,10625,Cambodia,KSO,2003,NA,Cambodia_KSO_cell_supernatant_2003_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7680,263614291,GU131905,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3808_2008_complete_genome,Complete_Genome,DENV_3,NA,10638,Cambodia,KCH,2008,NA,Cambodia_KCH_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7681,263614269,GU131904,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3807_2005_complete_genome,Complete_Genome,DENV_3,NA,10638,Cambodia,KCH,2005,NA,Cambodia_KCH_cell_supernatant_2005_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7682,263614244,GU131903,Dengue_virus_3_isolate_DENV_3_IPC_BID_V3804_2008_complete_genome,Complete_Genome,DENV_3,NA,10509,Cambodia,BMC,2008,NA,Cambodia_BMC_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7683,263614226,GU131902,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3799_2008_complete_genome,Complete_Genome,DENV_2,NA,10679,Cambodia,BTB,2008,NA,Cambodia_BTB_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7684,263614205,GU131901,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3798_2008_complete_genome,Complete_Genome,DENV_2,NA,10630,Cambodia,SRP,2008,NA,Cambodia_SRP_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7685,263614183,GU131900,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3797_2008_complete_genome,Complete_Genome,DENV_2,NA,10658,Cambodia,SRP,2008,NA,Cambodia_SRP_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7686,263614164,GU131899,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3796_2008_complete_genome,Complete_Genome,DENV_2,NA,10646,Cambodia,PHP,2008,NA,Cambodia_PHP_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7687,263614141,GU131898,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3795_2008_complete_genome,Complete_Genome,DENV_2,NA,10643,Cambodia,SRP,2008,NA,Cambodia_SRP_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7688,263614115,GU131897,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3789_2007_complete_genome,Complete_Genome,DENV_2,NA,10428,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7689,263614093,GU131896,Dengue_virus_2_isolate_DENV_2_IPC_BID_V3788_2007_complete_genome,Complete_Genome,DENV_2,NA,10411,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7690,263614077,GU131895,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3787_2009_complete_genome,Complete_Genome,DENV_1,NA,10474,Cambodia,TAK,2009,NA,Cambodia_TAK_cell_supernatant_2009_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7691,263614054,GU131894,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3786_2008_complete_genome,Complete_Genome,DENV_1,NA,10663,Cambodia,PHP,2008,NA,Cambodia_PHP_cell_supernatant_2008_passage_history_C6_36_passage_number_unknown_cohort_population_Dengue_Surveillance
7692,263614027,GU131893,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3785_2007_complete_genome,Complete_Genome,DENV_1,NA,10478,Cambodia,KCH,2007,NA,Cambodia_KCH_cell_supernatant_2007_passage_history_C6_36_passage_number_unknown_cohort_population_ICMMAPL
7693,263614009,GU131892,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3783_2006_complete_genome,Complete_Genome,DENV_1,NA,10518,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7694,263613992,GU131891,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3782_2006_complete_genome,Complete_Genome,DENV_1,NA,10464,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7695,263613959,GU131890,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3780_2006_complete_genome,Complete_Genome,DENV_1,NA,10476,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7696,263613932,GU131889,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3779_2006_complete_genome,Complete_Genome,DENV_1,NA,10479,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7697,263613904,GU131888,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3776_2006_complete_genome,Complete_Genome,DENV_1,NA,10536,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7698,263613878,GU131887,Dengue_virus_1_isolate_DENV_1_IPC_BID_V3775_2006_complete_genome,Complete_Genome,DENV_1,NA,10457,Cambodia,KCH,2006,NA,Cambodia_KCH_cell_supernatant_2006_passage_history_C6_36_passage_number_unknown_cohort_population_DENFRAME
7699,263613852,GU131886,Dengue_virus_2_isolate_DENV_2_TH_BID_V4325_2001_complete_genome,Complete_Genome,DENV_2,NA,10678,Thailand,Kamphaeng Phet,2001,NA,Thailand_Kampheange_Phet_cell_supernatant_2001_passage_history_TS_1_C6_36_1_cohort_population_KP
7700,263613824,GU131885,Dengue_virus_2_isolate_DENV_2_BR_BID_V3653_2008_complete_genome,Complete_Genome,DENV_2,NA,10677,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7701,263613782,GU131884,Dengue_virus_2_isolate_DENV_2_BR_BID_V3650_2008_complete_genome,Complete_Genome,DENV_2,NA,10665,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7702,263613709,GU131883,Dengue_virus_2_isolate_DENV_2_BR_BID_V3648_2008_complete_genome,Complete_Genome,DENV_2,NA,10678,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7703,263613675,GU131882,Dengue_virus_2_isolate_DENV_2_BR_BID_V3645_2008_complete_genome,Complete_Genome,DENV_2,NA,10644,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7704,263613638,GU131881,Dengue_virus_2_isolate_DENV_2_BR_BID_V3644_2008_complete_genome,Complete_Genome,DENV_2,NA,10531,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7705,263613593,GU131880,Dengue_virus_2_isolate_DENV_2_BR_BID_V3640_2008_complete_genome,Complete_Genome,DENV_2,NA,10531,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7706,263613553,GU131879,Dengue_virus_2_isolate_DENV_2_BR_BID_V3638_2008_complete_genome,Complete_Genome,DENV_2,NA,10639,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7707,263613521,GU131878,Dengue_virus_3_isolate_DENV_3_BR_BID_V3615_2007_complete_genome,Complete_Genome,DENV_3,NA,10638,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7708,263613488,GU131877,Dengue_virus_3_isolate_DENV_3_BR_BID_V3609_2007_complete_genome,Complete_Genome,DENV_3,NA,10616,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7709,263613446,GU131876,Dengue_virus_3_isolate_DENV_3_BR_BID_V3606_2007_complete_genome,Complete_Genome,DENV_3,NA,10516,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7710,263613408,GU131875,Dengue_virus_3_isolate_DENV_3_BR_BID_V3605_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7711,263613378,GU131874,Dengue_virus_3_isolate_DENV_3_BR_BID_V3601_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7712,263613345,GU131873,Dengue_virus_3_isolate_DENV_3_BR_BID_V3598_2007_complete_genome,Complete_Genome,DENV_3,NA,10402,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7713,263613308,GU131872,Dengue_virus_3_isolate_DENV_3_BR_BID_V3597_2007_complete_genome,Complete_Genome,DENV_3,NA,10608,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7714,263613266,GU131871,Dengue_virus_3_isolate_DENV_3_BR_BID_V3593_2007_complete_genome,Complete_Genome,DENV_3,NA,10510,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7715,263613235,GU131870,Dengue_virus_3_isolate_DENV_3_BR_BID_V3591_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7716,263613202,GU131869,Dengue_virus_3_isolate_DENV_3_BR_BID_V3590_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7717,263613170,GU131868,Dengue_virus_3_isolate_DENV_3_BR_BID_V3589_2007_complete_genome,Complete_Genome,DENV_3,NA,10517,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7718,263613133,GU131867,Dengue_virus_3_isolate_DENV_3_BR_BID_V3588_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7719,263613096,GU131866,Dengue_virus_3_isolate_DENV_3_BR_BID_V3585_2007_complete_genome,Complete_Genome,DENV_3,NA,10526,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7720,263613065,GU131865,Dengue_virus_3_isolate_DENV_3_BR_BID_V3584_2006_complete_genome,Complete_Genome,DENV_3,NA,10501,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7721,263613027,GU131864,Dengue_virus_2_isolate_DENV_2_BR_BID_V3495_2008_complete_genome,Complete_Genome,DENV_2,NA,10531,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7722,263612994,GU131863,Dengue_virus_1_isolate_DENV_1_BR_BID_V3490_2008_complete_genome,Complete_Genome,DENV_1,NA,10532,Brazil,Sao Paulo,2008,NA,Brazil_Sao_Paulo_serum_2008_cohort_population_RP_BR
7723,263612958,GU131862,Dengue_virus_3_isolate_DENV_3_BR_BID_V3470_2007_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7724,263612919,GU131861,Dengue_virus_3_isolate_DENV_3_BR_BID_V3469_2007_complete_genome,Complete_Genome,DENV_3,NA,10526,Brazil,Sao Paulo,2007,NA,Brazil_Sao_Paulo_serum_2007_cohort_population_RP_BR
7725,263612880,GU131860,Dengue_virus_3_isolate_DENV_3_BR_BID_V3465_2006_complete_genome,Complete_Genome,DENV_3,NA,10517,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7726,263612843,GU131859,Dengue_virus_3_isolate_DENV_3_BR_BID_V3464_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7727,263612812,GU131858,Dengue_virus_3_isolate_DENV_3_BR_BID_V3460_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7728,263612781,GU131857,Dengue_virus_3_isolate_DENV_3_BR_BID_V3457_2006_complete_genome,Complete_Genome,DENV_3,NA,10616,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7729,263612750,GU131856,Dengue_virus_3_isolate_DENV_3_BR_BID_V3456_2006_complete_genome,Complete_Genome,DENV_3,NA,10616,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7730,263612715,GU131855,Dengue_virus_3_isolate_DENV_3_BR_BID_V3451_2006_complete_genome,Complete_Genome,DENV_3,NA,10616,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7731,263612677,GU131854,Dengue_virus_3_isolate_DENV_3_BR_BID_V3446_2006_complete_genome,Complete_Genome,DENV_3,NA,10517,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7732,263612637,GU131853,Dengue_virus_3_isolate_DENV_3_BR_BID_V3442_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7733,263612595,GU131852,Dengue_virus_3_isolate_DENV_3_BR_BID_V3441_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7734,263612558,GU131851,Dengue_virus_3_isolate_DENV_3_BR_BID_V3435_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7735,263612526,GU131850,Dengue_virus_3_isolate_DENV_3_BR_BID_V3434_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7736,263612495,GU131849,Dengue_virus_3_isolate_DENV_3_BR_BID_V3430_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7737,263612465,GU131848,Dengue_virus_3_isolate_DENV_3_BR_BID_V3429_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7738,263612435,GU131847,Dengue_virus_3_isolate_DENV_3_BR_BID_V3427_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7739,263612400,GU131846,Dengue_virus_3_isolate_DENV_3_BR_BID_V3424_2006_complete_genome,Complete_Genome,DENV_3,NA,10616,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7740,263612368,GU131845,Dengue_virus_3_isolate_DENV_3_BR_BID_V3423_2006_complete_genome,Complete_Genome,DENV_3,NA,10525,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7741,263612342,GU131844,Dengue_virus_3_isolate_DENV_3_BR_BID_V3417_2006_complete_genome,Complete_Genome,DENV_3,NA,10594,Brazil,Sao Paulo,2006,NA,Brazil_Sao_Paulo_serum_2006_cohort_population_RP_BR
7742,263612312,GU131843,Dengue_virus_2_isolate_DENV_2_BF_BID_V3502_1986_complete_genome,Complete_Genome,DENV_2,NA,10657,Burkina Faso,NA,1986,NA,Burkina_Faso_cell_supernatant_1986_passage_history_C6_36_4_cohort_population_CDC_Reference_Collection
7743,263612291,GU131842,Dengue_virus_1_isolate_DENV_1_VE_BID_V3578_2007_complete_genome,Complete_Genome,DENV_1,NA,10478,Venezuela,Aragua,2007,NA,Venezuela_Aragua_cell_supernatant_2007_passage_history_C6_36_1_cohort_population_AR
7744,263612283,GU131841,Dengue_virus_1_isolate_DENV_1_VE_BID_V3576_2007_complete_genome,Complete_Genome,DENV_1,NA,10486,Venezuela,Aragua,2007,NA,Venezuela_Aragua_cell_supernatant_2007_passage_history_C6_36_1_cohort_population_AR
7745,263612281,GU131840,Dengue_virus_1_isolate_DENV_1_VE_BID_V3573_2007_complete_genome,Complete_Genome,DENV_1,NA,10485,Venezuela,Aragua,2007,NA,Venezuela_Aragua_cell_supernatant_2007_passage_history_C6_36_1_cohort_population_AR
7746,263612252,GU131839,Dengue_virus_1_isolate_DENV_1_VE_BID_V3565_2006_complete_genome,Complete_Genome,DENV_1,NA,10456,Venezuela,Aragua,2006,NA,Venezuela_Aragua_cell_supernatant_2006_passage_history_C6_36_1_cohort_population_AR
7747,263612248,GU131838,Dengue_virus_1_isolate_DENV_1_VE_BID_V3562_2006_complete_genome,Complete_Genome,DENV_1,NA,10468,Venezuela,Aragua,2006,NA,Venezuela_Aragua_cell_supernatant_2006_passage_history_C6_36_1_cohort_population_AR
7748,263612246,GU131837,Dengue_virus_1_isolate_DENV_1_VE_BID_V3558_2005_complete_genome,Complete_Genome,DENV_1,NA,10455,Venezuela,Aragua,2005,NA,Venezuela_Aragua_cell_supernatant_2005_passage_history_C6_36_1_cohort_population_AR
7749,263612209,GU131836,Dengue_virus_1_isolate_DENV_1_VE_BID_V3553_2004_complete_genome,Complete_Genome,DENV_1,NA,10556,Venezuela,Aragua,2004,NA,Venezuela_Aragua_cell_supernatant_2004_passage_history_C6_36_1_cohort_population_AR
7750,263612172,GU131835,Dengue_virus_1_isolate_DENV_1_VE_BID_V3552_2004_complete_genome,Complete_Genome,DENV_1,NA,10479,Venezuela,Aragua,2004,NA,Venezuela_Aragua_cell_supernatant_2004_passage_history_C6_36_1_cohort_population_AR
7751,263612138,GU131834,Dengue_virus_1_isolate_DENV_1_VE_BID_V3550_2001_complete_genome,Complete_Genome,DENV_1,NA,10468,Venezuela,Aragua,2001,NA,Venezuela_Aragua_cell_supernatant_2001_passage_history_C6_36_1_cohort_population_AR
7752,263612105,GU131833,Dengue_virus_1_isolate_DENV_1_VE_BID_V3549_2000_complete_genome,Complete_Genome,DENV_1,NA,10610,Venezuela,Aragua,2000,NA,Venezuela_Aragua_cell_supernatant_2000_passage_history_C6_36_1_cohort_population_AR
7753,263612069,GU131832,Dengue_virus_1_isolate_DENV_1_VE_BID_V3548_2000_complete_genome,Complete_Genome,DENV_1,NA,10460,Venezuela,Aragua,2000,NA,Venezuela_Aragua_cell_supernatant_2000_passage_history_C6_36_1_cohort_population_AR
7754,263612033,GU131831,Dengue_virus_1_isolate_DENV_1_VN_BID_V4088_2008_complete_genome,Complete_Genome,DENV_1,NA,10473,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7755,263612030,GU131830,Dengue_virus_1_isolate_DENV_1_VN_BID_V4087_2008_complete_genome,Complete_Genome,DENV_1,NA,10453,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7756,263612027,GU131829,Dengue_virus_1_isolate_DENV_1_VN_BID_V4085_2008_complete_genome,Complete_Genome,DENV_1,NA,10476,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7757,263612024,GU131828,Dengue_virus_1_isolate_DENV_1_VN_BID_V4084_2008_complete_genome,Complete_Genome,DENV_1,NA,10676,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7758,263612021,GU131827,Dengue_virus_1_isolate_DENV_1_VN_BID_V4083_2008_complete_genome,Complete_Genome,DENV_1,NA,10418,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7759,263612018,GU131826,Dengue_virus_1_isolate_DENV_1_VN_BID_V4078_2008_complete_genome,Complete_Genome,DENV_1,NA,10471,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7760,263612015,GU131825,Dengue_virus_1_isolate_DENV_1_VN_BID_V4077_2008_complete_genome,Complete_Genome,DENV_1,NA,10462,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7761,263612012,GU131824,Dengue_virus_1_isolate_DENV_1_VN_BID_V4076_2008_complete_genome,Complete_Genome,DENV_1,NA,10475,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7762,263612008,GU131823,Dengue_virus_1_isolate_DENV_1_VN_BID_V4075_2008_complete_genome,Complete_Genome,DENV_1,NA,10486,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7763,263612005,GU131822,Dengue_virus_1_isolate_DENV_1_VN_BID_V4074_2008_complete_genome,Complete_Genome,DENV_1,NA,10479,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7764,263612002,GU131821,Dengue_virus_1_isolate_DENV_1_VN_BID_V4073_2008_complete_genome,Complete_Genome,DENV_1,NA,10482,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
7765,263611999,GU131820,Dengue_virus_1_isolate_DENV_1_VN_BID_V4071_2008_complete_genome,Complete_Genome,DENV_1,NA,10405,Viet Nam,South Viet Nam,2008,NA,Viet_Nam_South_plasma_2008_cohort_population_MD
